"ID","HASH","NAME_USA","NAME_EUR","NAME_JAP","GENRE","DEVELOPER","YEAR","PLAYERS"
"117","0xbef97278","Mystic Defender","Mystic Defender","Kujaku Ou 2: Geneijou","?","?","1989","1"
"117","0xaaf82e37","Mystic Defender","Mystic Defender","Kujaku Ou 2: Geneijou","?","?","1989","1"
"117","0x43d7344f","Mystic Defender","Mystic Defender","Kujaku Ou 2: Geneijou","?","?","1989","1"
"117","0x4fed08f9","Mystic Defender","Mystic Defender","Kujaku Ou 2: Geneijou","?","?","1989","1"
"117","0x38ea386f","Mystic Defender","Mystic Defender","Kujaku Ou 2: Geneijou","?","?","1989","1"
"117","0x608b758f","Mystic Defender","Mystic Defender","Kujaku Ou 2: Geneijou","?","?","1989","1"
"118","0x7c77c69a","Mercs","Mercs","Senjou no Ookami II","?","?","1991","1"
"118","0xbc0b6c0b","Mercs","Mercs","Senjou no Ookami II","?","?","1991","1"
"118","0xce805243","Mercs","Mercs","Senjou no Ookami II","?","?","1991","1"
"119","0x4af8e754","Road Rash","Road Rash","Road Rash","?","?","1991","2"
"120","0x1f1db793","Splatterhouse 2","Splatterhouse 2","Splatterhouse Part 2","?","?","1992","1"
"120","0x85a63051","Splatterhouse 2","Splatterhouse 2","Splatterhouse Part 2","?","?","1992","1"
"121","0xe23f5953","Dick Tracy","Dick Tracy","Dick Tracy","?","?","1991","1"
"121","0xe16cc3a3","Dick Tracy","Dick Tracy","Dick Tracy","?","?","1991","1"
"122","0xfec49ac1","Teenage Mutant Ninja Turtles: Tournament Fighters","Teenage Mutant Ninja Turtles: Tournament Fighters","Teenage Mutant Hero Turtles: Tournament Fighters","?","?","1993","2"
"122","0x5d725950","Teenage Mutant Ninja Turtles: Tournament Fighters","Teenage Mutant Ninja Turtles: Tournament Fighters","Teenage Mutant Hero Turtles: Tournament Fighters","?","?","1993","2"
"123","0x54703220","Mighty Morphin Power Rangers","Mighty Morphin Power Rangers","Mighty Morphin Power Rangers","?","?","1994","2"
"124","0x5055e967","Fifa Road To World Cup 98","Fifa Road To World Cup 98","FIFA 98: Road to World Cup","?","?","19XX","4"
"124","0x5d1618e8","Fifa Road To World Cup 98","Fifa Road To World Cup 98","FIFA 98: Road to World Cup","?","?","19XX","4"
"125","0xcd561842","Primal Rage","Primal Rage","Primal Rage","?","?","1995","2"
"126","0x249573b9","Double Dragon","Double Dragon","Double Dragon","?","?","1992","2"
"127","0xb2e35a65","Risk","Risk","Risk","?","?","1994","6"
"129","0x8a3ea46c","Aero the Acro-Bat","Aero the Acro-Bat","Aero the Acro-Bat","?","?","1993","1"
"130","0x7b5fe13d","Alien 3","Alien 3","Alien 3","?","?","1992","1"
"130","0xacbceea4","Alien 3","Alien 3","Alien 3","?","?","1992","1"
"130","0xdbbbde32","Alien 3","Alien 3","Alien 3","?","?","1992","1"
"131","0xd30506d","T2: Terminator 2, Judgment Day","T2: Terminator 2, Judgment Day","Terminator 2 - Judgment Day","?","?","1991","1"
"131","0x52bba10","T2: Terminator 2, Judgment Day","T2: Terminator 2, Judgment Day","Terminator 2 - Judgment Day","?","?","1991","1"
"132","0x4ba7bab","Pocahontas","Pocahontas","Pocahontas","?","?","1996","1"
"133","0xa511f25d","Chakan","Chakan","Chakan","?","?","1992","1"
"134","0x5448a2d4","International Superstar Soccer Deluxe","International Superstar Soccer Deluxe","International Superstar Soccer Deluxe","?","?","1995","8"
"135","0x6d9ca4d7","Dungeons & Dragons: Warriors of the Eternal Sun","Dungeons & Dragons: Warriors of the Eternal Sun","Dungeons And Dragons - Warriors Of The Eternal Sun","?","?","1992","1"
"136","0x38a8f894","Taz-Mania","Taz-Mania","Taz-Mania","?","?","1992","1"
"137","0xfc23a908","Ariel the Little Mermaid","Ariel the Little Mermaid","Ariel the Little Mermaid","?","?","1992","1"
"138","0xd656ca7","NBA Jam","NBA Jam","NBA Jam","?","?","1993","4"
"138","0x7a625c31","NBA Jam","NBA Jam","NBA Jam","?","?","1993","4"
"139","0xf3782b84","Monster World IV","Monster World IV","Monster World IV","?","?","1994","1"
"140","0x6ae92e17","Vectorman","Vectorman","Vectorman","?","?","1995","1"
"141","0x48d1f574","Thunder Force III","Thunder Force III","Thunder Force III","?","?","1990","1"
"142","0xa1405e2c","TaleSpin","TaleSpin","TaleSpin","?","?","1992","2"
"143","0x9f1782a9","NBA Jam: Tournament Edition","NBA Jam: Tournament Edition","NBA Jam: Tournament Edition","?","?","1995","4"
"143","0x6c423793","NBA Jam: Tournament Edition","NBA Jam: Tournament Edition","NBA Jam: Tournament Edition","?","?","1995","4"
"145","0x890fbd65","Rambo III","Rambo III","Rambo III","?","?","1989","2"
"145","0x2eabd059","Rambo III","Rambo III","Rambo III","?","?","1989","2"
"145","0x59ace0cf","Rambo III","Rambo III","Rambo III","?","?","1989","2"
"147","0x3d0c2c78","Fatal Fury 2","Fatal Fury 2","Garou Densetsu 2: Aratanaru Tatakai","?","?","1994","2"
"147","0xfb45b174","Fatal Fury 2","Fatal Fury 2","Garou Densetsu 2: Aratanaru Tatakai","?","?","1994","2"
"149","0x9c1fb3f6","The Simpsons: Bart vs. the Space Mutants","The Simpsons: Bart vs. the Space Mutants","Simpsons - Bart vs. the Space Mutants, The","?","?","1992","1"
"149","0xacdf45a3","The Simpsons: Bart vs. the Space Mutants","The Simpsons: Bart vs. the Space Mutants","Simpsons - Bart vs. the Space Mutants, The","?","?","1992","1"
"149","0xdbd87535","The Simpsons: Bart vs. the Space Mutants","The Simpsons: Bart vs. the Space Mutants","Simpsons - Bart vs. the Space Mutants, The","?","?","1992","1"
"150","0x2d488864","Curse","Curse","Curse","?","?","1989","1"
"151","0xcaa006dc","Mega Man: The Wily Wars","Mega Man: The Wily Wars","Rockman: Mega World","?","?","1994","1"
"151","0x964a370b","Mega Man: The Wily Wars","Mega Man: The Wily Wars","Rockman: Mega World","?","?","1994","1"
"152","0xebe6b057","Bio Hazard Battle","Bio Hazard Battle","Crying: Aseimei Sensou","?","?","1992","2"
"152","0x6bd14802","Bio Hazard Battle","Bio Hazard Battle","Crying: Aseimei Sensou","?","?","1992","2"
"153","0xdbd3df71","Fatal Fury","Fatal Fury","Garou Densetsu: Shukumei no Tatakai","?","?","1993","2"
"153","0xd4ae3954","Fatal Fury","Fatal Fury","Garou Densetsu: Shukumei no Tatakai","?","?","1993","2"
"154","0x58e7701f","Mega Bomberman","Mega Bomberman","Mega Bomberman","?","?","1994","4"
"155","0x8b9ba2fa","Ys III","Ys 3 - Wanderers From Ys","Ys: Wanderers from Ys","?","?","1991","1"
"155","0x3a967bba","Ys III","Ys 3 - Wanderers From Ys","Ys: Wanderers from Ys","?","?","1991","1"
"155","0x47525ab4","Ys III","Ys 3 - Wanderers From Ys","Ys: Wanderers from Ys","?","?","1991","1"
"156","0x22aeb05a","Animaniacs","Animaniacs","Animaniacs","?","?","1994","1"
"157","0xac49cdb4","Dynamite Headdy","Dynamite Headdy","Dynamite Headdy","?","?","1994","1"
"158","0xa7198453","Worms","Worms","Worms","?","?","1996","4"
"160","0x1de864b8","Dragon's Fury","Dragon's Fury","Devil Crash MD","?","?","1991","2"
"160","0xcbfc4137","Dragon's Fury","Dragon's Fury","Devil Crash MD","?","?","1991","2"
"161","0xf8af34ea","Taz in Escape from Mars","Taz in Escape from Mars","Taz in Escape from Mars","?","?","1994","1"
"162","0x9fc68006","OutRun","OutRun","OutRun","?","?","1991","1"
"162","0x103d8912","OutRun","OutRun","OutRun","?","?","1991","1"
"164","0x72018ffe","Rise of the Robots","Rise of the Robots","Rise of the Robots","?","?","1994","2"
"165","0xb93e438c","Chuck Rock","Chuck Rock","Chuck Rock","?","?","1991","1"
"165","0xcb5efe70","Chuck Rock","Chuck Rock","Chuck Rock","?","?","1991","1"
"165","0x553a6bd3","Chuck Rock","Chuck Rock","Chuck Rock","?","?","1991","1"
"166","0xba377497","Street Racer","Street Racer","Street Racer","?","?","1995","4"
"167","0xae081158","Predator 2","Predator 2","Predator 2","?","?","1992","1"
"168","0xc8b854b8","Space Harrier II","Space Harrier II","Space Harrier II","?","?","1988","1"
"168","0x81fe23dd","Space Harrier II","Space Harrier II","Space Harrier II","?","?","1988","1"
"169","0xc05ad57b","Gargoyles","Gargoyles","Gargoyles","?","?","1995","1"
"170","0x34f278f7","Spirou","Spirou","Spirou","?","?","1995","1"
"171","0xa1617137","James Pond II: Codename, Robocod","James Pond II: Codename, Robocod","James Pond II","?","?","1991","1"
"171","0xba16fd7c","James Pond II: Codename, Robocod","James Pond II: Codename, Robocod","James Pond II","?","?","1991","1"
"172","0x4406c9e4","Gaiares","Gaiares","Gaiares","?","?","1990","1"
"173","0x906559bc","Langrisser 2","Langrisser 2","Langrisser 2","?","?","1994","1"
"173","0x35a58706","Langrisser 2","Langrisser 2","Langrisser 2","?","?","1994","1"
"173","0x3bd9b1fb","Langrisser 2","Langrisser 2","Langrisser 2","?","?","1994","1"
"173","0x4cde816d","Langrisser 2","Langrisser 2","Langrisser 2","?","?","1994","1"
"173","0xd5d7d0d7","Langrisser 2","Langrisser 2","Langrisser 2","?","?","1994","1"
"175","0xc0a2e5ac","Dark Castle","Dark Castle","Dark Castle","?","?","1991","1"
"176","0x4184d654","Mickey's Ultimate Challenge","Mickey's Ultimate Challenge","Mickey's Ultimate Challenge","?","?","1994","1"
"177","0x8a06dd77","Double Dragon 2 - The Revenge","Double Dragon 2 - The Revenge","Double Dragon II: The Revenge","?","?","1991","2"
"179","0x98e919d4","Beauty and the Beast: Belle's Quest","Beauty and the Beast: Belle's Quest","Beauty and the Beast: Belle's Quest","?","?","1993","1"
"180","0xd7c58c6a","Desert Demolition Starring Road Runner and Wile E. Coyote","Desert Demolition Starring Road Runner and Wile E. Coyote","Desert Demolition Starring Road Runner and Wile E.","?","?","1994","1"
"181","0x8fa49513","Beauty and the Beast: Roar of the Beast","Beauty and the Beast: Roar of the Beast","Beauty and the Beast: Roar of the Beast","?","?","1993","1"
"182","0x8bc2ddb9","OutRun 2019","OutRun 2019","OutRun 2019","?","?","1993","1"
"182","0xa5fe62dd","OutRun 2019","OutRun 2019","OutRun 2019","?","?","1993","1"
"183","0xe880ba34","Indiana Jones and the Last Crusade","Indiana Jones and the Last Crusade","Indiana Jones and the Last Crusade","?","?","1992","1"
"184","0x71f719d0","B.O.B.","B.O.B.","Space Funky B.O.B.","?","?","1993","1"
"184","0xc278212f","B.O.B.","B.O.B.","Space Funky B.O.B.","?","?","1993","1"
"185","0xdebf1005","Garfield: Caught in the Act","Garfield: Caught in the Act","Garfield: Caught in the Act","?","?","1995","1"
"186","0x94d3afd7","MUSHA: Metallic Uniframe Super Hybrid Armor","MUSHA: Metallic Uniframe Super Hybrid Armor","Musha Aleste - Full Metal Fighter Ellinor","?","?","1990","1"
"186","0x8249d29a","MUSHA: Metallic Uniframe Super Hybrid Armor","MUSHA: Metallic Uniframe Super Hybrid Armor","Musha Aleste - Full Metal Fighter Ellinor","?","?","1990","1"
"187","0x26cde5db","Phantom 2040","Phantom 2040","Phantom 2040","?","?","1995","1"
"188","0xef4681d8","Steel Empire","Empire of Steel","Koutetsu Teikoku","?","?","1992","1"
"188","0xc4abc69c","Steel Empire","Empire of Steel","Koutetsu Teikoku","?","?","1992","1"
"188","0xae567bec","Steel Empire","Empire of Steel","Koutetsu Teikoku","?","?","1992","1"
"188","0x44d952fa","Steel Empire","Empire of Steel","Koutetsu Teikoku","?","?","1992","1"
"189","0xd2da74c4","Pinocchio","Pinocchio","Pinocchio","?","?","1995","1"
"190","0x4157e068","James Bond 007: The Duel","James Bond 007: The Duel","007 Shitou: The Duel","?","?","1993","1"
"190","0x58b54a64","James Bond 007: The Duel","James Bond 007: The Duel","007 Shitou: The Duel","?","?","1993","1"
"190","0xee6037b3","James Bond 007: The Duel","James Bond 007: The Duel","007 Shitou: The Duel","?","?","1993","1"
"191","0xb02cf7b1","Mighty Morphin Power Rangers: The Movie","Mighty Morphin Power Rangers: The Movie","Mighty Morphin Power Rangers: The Movie","?","?","1995","2"
"192","0x19ee391","Road Rash 3","Road Rash 3","Road Rash 3","?","?","1995","2"
"192","0xa0e9ce01","Road Rash 3","Road Rash 3","Road Rash 3","?","?","1995","2"
"192","0x8ddfd65b","Road Rash 3","Road Rash 3","Road Rash 3","?","?","1995","2"
"193","0x79177cf","True Lies","True Lies","True Lies","?","?","1995","1"
"194","0x681a8705","Splatterhouse 3","Splatterhouse 3","Splatterhouse Part 3","?","?","1993","1"
"194","0xf2a100c7","Splatterhouse 3","Splatterhouse 3","Splatterhouse Part 3","?","?","1993","1"
"194","0x7b0be22c","Splatterhouse 3","Splatterhouse 3","Splatterhouse Part 3","?","?","1993","1"
"194","0x92684719","Splatterhouse 3","Splatterhouse 3","Splatterhouse Part 3","?","?","1993","1"
"195","0x58ba2678","Addams Family Values","Addams Family Values","Addams Family Values","?","?","1995","1"
"196","0x39df116a","Hellfire","Hellfire","Hellfire","?","?","1990","1"
"197","0x2138ae11","Shadowrun","Shadowrun","Shadowrun","?","?","1994","1"
"198","0x10c73be7","After Burner II","After Burner II","After Burner II","?","?","1990","1"
"199","0x4ce2ca00","Batman: Revenge of the Joker","Batman: Revenge of the Joker","Batman: Revenge of the Joker","?","?","1992","1"
"200","0xcf946d1","Sword of Vermilion","Sword of Vermilion","Vermilion","?","?","1989","1"
"200","0x2995ba60","Sword of Vermilion","Sword of Vermilion","Vermilion","?","?","1989","1"
"201","0xa251cb2f","Krusty's Super Fun House","Krusty's Super Fun House","Krusty's Super Fun House","?","?","1992","1"
"201","0xaa07dcda","Krusty's Super Fun House","Krusty's Super Fun House","Krusty's Super Fun House","?","?","1992","1"
"201","0xdd00ec4c","Krusty's Super Fun House","Krusty's Super Fun House","Krusty's Super Fun House","?","?","1992","1"
"202","0xf52b0546","Wonder Boy III: Monster Lair","Wonder Boy III: Monster Lair","Wonder Boy III: Monster Lair","?","?","1990","2"
"202","0xb785fe26","Wonder Boy III: Monster Lair","Wonder Boy III: Monster Lair","Wonder Boy III: Monster Lair","?","?","1990","2"
"203","0x762eefdd","The Great Circus Mystery Starring Mickey & Minnie","Mickey To Minnie Magical Adventure 2","Great Circus Mystery: Mickey to Minnie Magical Adventure 2","?","?","1994","2"
"203","0xbf0147a6","The Great Circus Mystery Starring Mickey & Minnie","Mickey To Minnie Magical Adventure 2","Great Circus Mystery: Mickey to Minnie Magical Adventure 2","?","?","1994","2"
"203","0x5b8341b2","The Great Circus Mystery Starring Mickey & Minnie","Mickey To Minnie Magical Adventure 2","Great Circus Mystery: Mickey to Minnie Magical Adventure 2","?","?","1994","2"
"204","0x96c23e28","Micro Machines 2: Turbo Tournament","Micro Machines 2: Turbo Tournament","Micro Machines 2: Turbo Tournament","?","?","1994","8"
"205","0xb23c1709","The Chaos Engine","The Chaos Engine","Chaos Engine, The","?","?","1993","2"
"205","0xbfdb8b59","The Chaos Engine","The Chaos Engine","Chaos Engine, The","?","?","1993","2"
"206","0xa5b80fb1","The Smurfs Travel the World","The Smurfs Travel the World","Les Schtroumpfs Autour Du Monde","?","?","1996","1"
"206","0xd021ea89","The Smurfs Travel the World","The Smurfs Travel the World","Les Schtroumpfs Autour Du Monde","?","?","1996","1"
"207","0x90778a23","Spider-Man & X-Men: Arcade's Revenge","Spider-Man & X-Men: Arcade's Revenge","Spider-man And The X-men - Arcade's Revenge","?","?","1993","1"
"207","0x871bc904","Spider-Man & X-Men: Arcade's Revenge","Spider-Man & X-Men: Arcade's Revenge","Spider-man And The X-men - Arcade's Revenge","?","?","1993","1"
"207","0xad9a5749","Spider-Man & X-Men: Arcade's Revenge","Spider-Man & X-Men: Arcade's Revenge","Spider-man And The X-men - Arcade's Revenge","?","?","1993","1"
"209","0xd8413ea9","Disney Collection, The","Disney Collection, The","The Disney Collection: QuackShot + Castle of Illu","?","?","1996","1"
"210","0xf06e3841","Pulseman","Pulseman","Pulseman","?","?","1994","1"
"211","0xd22c5211","Tyrants: Fight through Time","Tyrants: Fight through Time","Mega-lo-Mania","?","?","1993","1"
"211","0x748f6e6","Tyrants: Fight through Time","Tyrants: Fight through Time","Mega-lo-Mania","?","?","1993","1"
"211","0x704fc670","Tyrants: Fight through Time","Tyrants: Fight through Time","Mega-lo-Mania","?","?","1993","1"
"211","0xcd1b5834","Tyrants: Fight through Time","Tyrants: Fight through Time","Mega-lo-Mania","?","?","1993","1"
"212","0xcc92bca3","Arrow Flash","Arrow Flash","Arrow Flash","?","?","1990","1"
"213","0xae8f534b","Rock n' Roll Racing","Rock n' Roll Racing","Rock 'n' Roll Racing","?","?","1994","2"
"213","0xda3798af","Rock n' Roll Racing","Rock n' Roll Racing","Rock 'n' Roll Racing","?","?","1994","2"
"214","0x7b909fe6","Super Thunder Blade","Super Thunder Blade","Super Thunder Blade","?","?","1988","1"
"214","0x4fe45ee7","Super Thunder Blade","Super Thunder Blade","Super Thunder Blade","?","?","1988","1"
"214","0x38e36e71","Super Thunder Blade","Super Thunder Blade","Super Thunder Blade","?","?","1988","1"
"215","0x65c9de46","Marsupilami","Marsupilami","Marsupilami","?","?","1995","1"
"217","0xdea0093f","Tiny Toon Adventures: Acme All-Stars","Tiny Toon Adventures: Acme All-Stars","Tiny Toon Adventures: Acme All-Stars","?","?","1994","4"
"217","0x26f86d24","Tiny Toon Adventures: Acme All-Stars","Tiny Toon Adventures: Acme All-Stars","Tiny Toon Adventures: Acme All-Stars","?","?","1994","4"
"219","0x7b456632","Sparkster","Sparkster","Sparkster: Rocket Knight Adventures 2","?","?","1994","1"
"219","0xc828a029","Sparkster","Sparkster","Sparkster: Rocket Knight Adventures 2","?","?","1994","1"
"220","0xb6a55385","X-Men","X-Men","X-Men","?","?","1993","2"
"221","0x96b0d6a6","FIFA International Soccer","FIFA International Soccer","FIFA International Soccer","?","?","1993","4"
"222","0x46d88922","Super Hydlide","Super Hydlide","Super Hydlide","?","?","1989","1"
"223","0xe4cba94b","Speedball 2: Brutal Deluxe","Speedball 2: Brutal Deluxe","Speedball 2","?","?","1991","2"
"223","0x76bf4fb1","Speedball 2: Brutal Deluxe","Speedball 2: Brutal Deluxe","Speedball 2","?","?","1991","2"
"224","0xca9f535d","Galahad","The Legend of Galahad","Legend of Galahad, The","?","?","1992","1"
"225","0xe49f2ea7","Micro Machines","Micro Machines","Micro Machines","?","?","1993","2"
"226","0xc48162ac","Rolo to the Rescue","Rolo to the Rescue","Zou! Zou! Zou! Rescue Daisakusen","?","?","1992","1"
"226","0xe9f91ff","Rolo to the Rescue","Rolo to the Rescue","Zou! Zou! Zou! Rescue Daisakusen","?","?","1992","1"
"227","0xcbaf08cf","Ranger X","Ranger X","Ex-Ranza","?","?","1993","1"
"227","0x6d9311aa","Ranger X","Ranger X","Ex-Ranza","?","?","1993","1"
"228","0x9627700d","Red Zone","Red Zone","Red Zone","?","?","1994","1"
"229","0xb53fc614","Urban Strike","Urban Strike","Urban Strike","?","?","1994","1"
"231","0x7486d7","Mega Turrican","Mega Turrican","Mega Turrican","?","?","1994","1"
"232","0xed438a24","Bonkers","Bonkers","Bonkers","?","?","1994","1"
"233","0xe3be53b5","Fatal Labyrinth","Fatal Labyrinth","Shi no Meikyuu: Labyrinth of Death","?","?","1990","1"
